-2834290,20044534,45,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,112,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,243,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,255,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,272,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,275,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,602,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,636,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834290,20044534,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,20,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,22,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,38,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,43,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,44,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,94,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,112,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,195,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,306,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,602,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,636,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,680,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834291,20044534,799,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,5,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,8,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,21,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,33,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,38,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,43,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,55,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,99,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,125,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,301,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,602,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,636,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834292,20044534,990,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,20,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,33,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,40,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,50,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,51,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,61,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,94,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,255,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834293,20044534,603,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,65,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,94,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,97,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,272,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,305,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,680,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,3,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,20,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834294,20044534,23,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,34,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,51,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,56,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,99,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,222,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,304,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,600,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,680,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,697,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834295,20044534,727,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,21,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,23,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,35,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,45,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,114,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,222,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,243,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,280,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,285,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,301,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
-2834391,20044534,602,t,0,0,0,0,0,0,0,2021-07-09 11:52:14,1
